subsystem,entity_description,path_from_root,related_information
EDI,,/Code/Framework/AzToolsFramework/AzToolsFramework/AssetEditor,https://www.o3de.org/docs/user-guide/scripting/script-events/creating-script-events/
COR,,/Code/Framework/AzToolsFramework/AzToolsFramework/AzToolsFrameworkModule.cpp,
COR,,/Code/Framework/AzToolsFramework/AzToolsFramework/AzToolsFrameworkModule.h,
FES,,/Code/Framework/AzToolsFramework/AzToolsFramework/Commands,If no owning slice then store with an empty restore info
EDI,,/Code/Framework/AzToolsFramework/AzToolsFramework/Component,Exposes the Editor Component CRUD API; it is exposed to Behavior Context for Editor Scripting.
EDI,,/Code/Framework/AzToolsFramework/AzToolsFramework/ComponentMode,
EDI,,/Code/Framework/AzToolsFramework/AzToolsFramework/ComponentModes,
GMP,,/Code/Framework/AzToolsFramework/AzToolsFramework/ContainerEntity,Clears all open state information for Container Entities for the EntityContextId provided. Used when context is switched, for example in the case of a new root prefab being loaded in place of an old one.
DEB,,/Code/Framework/AzToolsFramework/AzToolsFramework/Debug,
EDI,,/Code/Framework/AzToolsFramework/AzToolsFramework/Editor,
GMP,,/Code/Framework/AzToolsFramework/AzToolsFramework/Entity,https://www.o3de.org/docs/learning-guide/tutorials/entities-and-prefabs/entity-and-prefab-basics/
COR,,/Code/Framework/AzToolsFramework/AzToolsFramework/Fingerprinting,https://www.o3de.org/docs/user-guide/packaging/asset-bundler/concepts/
EDI,,/Code/Framework/AzToolsFramework/AzToolsFramework/FocusMode,https://www.o3de.org/docs/learning-guide/tutorials/entities-and-prefabs/entity-and-prefab-basics/#enter-focus-mode
HID,,/Code/Framework/AzToolsFramework/AzToolsFramework/Input,
DEB,,/Code/Framework/AzToolsFramework/AzToolsFramework/Logger,
EDI,,/Code/Framework/AzToolsFramework/AzToolsFramework/Manipulators,https://www.o3de.org/docs/user-guide/editor/viewport/viewport-interaction-model-reference-space-model/
COR,,/Code/Framework/AzToolsFramework/AzToolsFramework/Maths,
PHY,,/Code/Framework/AzToolsFramework/AzToolsFramework/Physics,
EDI,,/Code/Framework/AzToolsFramework/AzToolsFramework/Picking,Provide unique type alias for AZ::u64 for manipulator, bounds and manager.
GMP,,/Code/Framework/AzToolsFramework/AzToolsFramework/Prefab,https://www.o3de.org/docs/learning-guide/tutorials/entities-and-prefabs/entity-and-prefab-basics/
EDI,,/Code/Framework/AzToolsFramework/AzToolsFramework/PropertyTreeEditor,https://www.o3de.org/docs/user-guide/editor/editor-automation-examples/
GMP,,/Code/Framework/AzToolsFramework/AzToolsFramework/PythonTerminal,
LLR,,/Code/Framework/AzToolsFramework/AzToolsFramework/Render,
GMP,,/Code/Framework/AzToolsFramework/AzToolsFramework/Script,
FES,,/Code/Framework/AzToolsFramework/AzToolsFramework/Slice,https://www.o3de.org/docs/user-guide/interactivity/user-interface/slices/working-slices-creating/
RES,,/Code/Framework/AzToolsFramework/AzToolsFramework/SourceControl,
FES,,/Code/Framework/AzToolsFramework/AzToolsFramework/Thumbnails,
EDI,,/Code/Framework/AzToolsFramework/AzToolsFramework/ToolsComponents,
PLA,,/Code/Framework/AzToolsFramework/AzToolsFramework/ToolsFileUtils,
GMP,,/Code/Framework/AzToolsFramework/AzToolsFramework/ToolsMessaging,https://docs.aws.amazon.com/lumberyard/latest/userguide/ebus-intro.html
FES,,/Code/Framework/AzToolsFramework/AzToolsFramework/UI,
EDI,,/Code/Framework/AzToolsFramework/AzToolsFramework/Undo,
EDI,,/Code/Framework/AzToolsFramework/AzToolsFramework/Viewport,
EDI,,/Code/Framework/AzToolsFramework/AzToolsFramework/ViewportSelection,
EDI,,/Code/Framework/AzToolsFramework/AzToolsFramework/ViewportUi,
PLA,,/Code/Framework/AzToolsFramework/Platform/Common,
PLA,,/Code/Framework/AzToolsFramework/Platform/Linux,
PLA,,/Code/Framework/AzToolsFramework/Platform/Mac,
PLA,,/Code/Framework/AzToolsFramework/Platform/Windows,
LLR,,/Code/Framework/GFxFramework,
COR,,/Code/LauncherUnified/Game.cpp,Module Start-Up and Shut-Down
FES,,/Code/LauncherUnified/Launcher.cpp,
FES,,/Code/LauncherUnified/Launcher.h,
FES,,/Code/LauncherUnified/LauncherProject.cpp,
PLA,,/Code/LauncherUnified/Platform,
FES,,/Code/LauncherUnified/Server.cpp,
PLA,,/Code/Legacy/CryCommon/AndroidSpecific.h,
SKA,,/Code/Legacy/CryCommon/AnimKey.h,https://www.o3de.org/docs/user-guide/visualization/cinematics/adding-removing-animation-keys-on-tracks/
PLA,,/Code/Legacy/CryCommon/AppleSpecific.h,
COR,,/Code/Legacy/CryCommon/BaseTypes.h,
LLR,,/Code/Legacy/CryCommon/Cry_Color.h,
LLR,,/Code/Legacy/CryCommon/Cry_Geo.h,
LLR,,/Code/Legacy/CryCommon/Cry_GeoDistance.h,
LLR,,/Code/Legacy/CryCommon/Cry_GeoIntersect.h,
COR,,/Code/Legacy/CryCommon/Cry_Math.h,
COR,,/Code/Legacy/CryCommon/Cry_Matrix33.h,
COR,,/Code/Legacy/CryCommon/Cry_Matrix34.h,
COR,,/Code/Legacy/CryCommon/Cry_Matrix44.h,
COR,,/Code/Legacy/CryCommon/Cry_Quat.h,
COR,,/Code/Legacy/CryCommon/Cry_ValidNumber.h,
COR,,/Code/Legacy/CryCommon/Cry_Vector2.h,
COR,,/Code/Legacy/CryCommon/Cry_Vector3.h,
COR,,/Code/Legacy/CryCommon/Cry_Vector4.h,
COR,,/Code/Legacy/CryCommon/CryAssert.h,
COR,,/Code/Legacy/CryCommon/CryEndian.h,
PLA,,/Code/Legacy/CryCommon/CryFile.h,
COR,,/Code/Legacy/CryCommon/CryHalf.inl,
COR,,/Code/Legacy/CryCommon/CryLegacyAllocator.h,CryModule allocation API
COR,,/Code/Legacy/CryCommon/CryListenerSet.h,Description : A simple, intelligent and efficient container for listeners.
COR,,/Code/Legacy/CryCommon/CryPath.h,Description : Defines namespace PathUtil for operations on files paths.
COR,,/Code/Legacy/CryCommon/CryRandomInternal.h,
COR,,/Code/Legacy/CryCommon/CrySystemBus.h,Events from CrySystem
COR,,/Code/Legacy/CryCommon/CryVersion.h,
AUD,,/Code/Legacy/CryCommon/IAudioInterfacesCommonData.h,
AUD,,/Code/Legacy/CryCommon/IAudioSystem.h,
COR,,/Code/Legacy/CryCommon/ICmdLine.h,
COR,,/Code/Legacy/CryCommon/IConsole.h,
FES,,/Code/Legacy/CryCommon/IFont.h,
COR,,/Code/Legacy/CryCommon/IGem.h,
LLR,,/Code/Legacy/CryCommon/IIndexedMesh.h,2D Texture coordinates used by CMesh.
GMP,,/Code/Legacy/CryCommon/ILevelSystem.h,Description : Gathers level information. Loads a level.
COR,,/Code/Legacy/CryCommon/ILocalizationManager.h,
DEB,,/Code/Legacy/CryCommon/ILog.h,
LLR,,/Code/Legacy/CryCommon/IMaterial.h,
DEB,,/Code/Legacy/CryCommon/IMiniLog.h,
FES,,/Code/Legacy/CryCommon/IMovieSystem.h,
PLA,,/Code/Legacy/CryCommon/iOSSpecific.h,
DEB,,/Code/Legacy/CryCommon/IRenderAuxGeom.h,https://docs.cryengine.com/display/CPPAPI/IRenderAuxGeom
LLR,,/Code/Legacy/CryCommon/IRenderer.h,
COR,,/Code/Legacy/CryCommon/ISerialize.h,
LLR,,/Code/Legacy/CryCommon/IShader.h,
COR,,/Code/Legacy/CryCommon/ISplines.h,https://docs.cryengine.com/display/CEMANUAL/Spline+Distributor
COR,,/Code/Legacy/CryCommon/ISystem.h,
LLR,,/Code/Legacy/CryCommon/ITexture.h,
DEB,,/Code/Legacy/CryCommon/IValidator.h,IValidator interface used to check objects for warnings and errors
PLA,,/Code/Legacy/CryCommon/IWindowMessageHandler.h,Window message handler for Windows OS
COR,,/Code/Legacy/CryCommon/IXml.h,
COR,,/Code/Legacy/CryCommon/LCGRandom.h,
COR,,/Code/Legacy/CryCommon/LegacyAllocator.cpp,
COR,,/Code/Legacy/CryCommon/LegacyAllocator.h,
PLA,,/Code/Legacy/CryCommon/Linux_Win32Wrapper.h,
PLA,,/Code/Legacy/CryCommon/Linux32Specific.h,
PLA,,/Code/Legacy/CryCommon/Linux64Specific.h,
PLA,,/Code/Legacy/CryCommon/LinuxSpecific.h,
FES,,/Code/Legacy/CryCommon/LoadScreenBus.h,Interface for notifying load screen providers that specific load events are happening.
COR,,/Code/Legacy/CryCommon/LocalizationManagerBus.h,
COR,,/Code/Legacy/CryCommon/LocalizationManagerBus.inl,
PLA,,/Code/Legacy/CryCommon/MacSpecific.h,
SKA,,/Code/Legacy/CryCommon/Maestro,
LLR,,/Code/Legacy/CryCommon/MainThreadRenderRequestBus.h,
COR,,/Code/Legacy/CryCommon/MathConversion.h,
HID,,/Code/Legacy/CryCommon/MicrophoneBus.h,
COR,,/Code/Legacy/CryCommon/MiniQueue.h,Description : a small memory overhead, fixed size, efficient, iterable queue class used for CContextView  
PLA,,/Code/Legacy/CryCommon/MultiThread_Containers.h,
AUD,,/Code/Legacy/CryCommon/NullAudioSystem.h,
PLA,,/Code/Legacy/CryCommon/Platform,
PLA,,/Code/Legacy/CryCommon/platform_impl.cpp,Threads implementation. For static linking it must be declared inline otherwise creating multiple symbols
PLA,,/Code/Legacy/CryCommon/platform.h,Platform dependent stuff. Include this file instead of windows h
COR,,/Code/Legacy/CryCommon/PNoise3.h,
EDI,,/Code/Legacy/CryCommon/ProjectDefines.h,Description: to get some defines available in every CryEngine project
COR,,/Code/Legacy/CryCommon/Random.h,
COR,,/Code/Legacy/CryCommon/Range.h,Class TRange, can represent anything that is range between two values, mostly used for time ranges.
COR,,/Code/Legacy/CryCommon/ScopedVariableSetter.h,The idea of this class is to set the value of a variable in its constructor, and then in the destructor to reset it to its initial value.
COR,,/Code/Legacy/CryCommon/SerializationTypes.h,
COR,,/Code/Legacy/CryCommon/SerializeFwd.h,
COR,,/Code/Legacy/CryCommon/SimpleSerialize.h,
COR,,/Code/Legacy/CryCommon/smartptr.h,SMART POINTER
COR,,/Code/Legacy/CryCommon/StaticInstance.h,Specializations for std::vector and std::map which allows us to modify the least amount of legacy code by mirroring the std APIs that are in use
COR,,/Code/Legacy/CryCommon/StlUtils.h,Contain extensions for STL library.
PLA,,/Code/Legacy/CryCommon/TimeValue.h,
COR,,/Code/Legacy/CryCommon/VectorMap.h,
COR,,/Code/Legacy/CryCommon/Vertex.h,https://www.cpp.edu/~ftang/courses/CS241/notes/graph.htm
COR,,/Code/Legacy/CryCommon/VertexFormats.h,
PLA,,/Code/Legacy/CryCommon/Win64specific.h,
PLA,,/Code/Legacy/CryCommon/WinBase.cpp,
COR,,/Code/Legacy/CryCommon/XMLBinaryHeaders.h,
DEB,,/Code/Legacy/CrySystem/AZCoreLogSink.h,Hook Trace bus so we can funnel AZ asserts, warnings, etc to CryEngine.
DEB,,/Code/Legacy/CrySystem/AZCrySystemInitLogSink.cpp,
DEB,,/Code/Legacy/CrySystem/AZCrySystemInitLogSink.h,
EDI,,/Code/Legacy/CrySystem/CmdLine.cpp,https://docs.cryengine.com/display/SDKDOC2/Command+Line+Arguments
EDI,,/Code/Legacy/CrySystem/CmdLine.h,
EDI,,/Code/Legacy/CrySystem/CmdLineArg.cpp,
EDI,,/Code/Legacy/CrySystem/CmdLineArg.h,
EDI,,/Code/Legacy/CrySystem/ConsoleBatchFile.cpp,https://docs.cryengine.com/display/CEPROG/Console
EDI,,/Code/Legacy/CrySystem/ConsoleBatchFile.h,
EDI,,/Code/Legacy/CrySystem/ConsoleHelpGen.cpp,
EDI,,/Code/Legacy/CrySystem/ConsoleHelpGen.h,
COR,,/Code/Legacy/CrySystem/CrySystem_precompiled.h,
DEB,,/Code/Legacy/CrySystem/DebugCallStack.cpp,
DEB,,/Code/Legacy/CrySystem/DebugCallStack.h,
PLA,,/Code/Legacy/CrySystem/DllMain.cpp,https://learn.microsoft.com/en-us/windows/win32/dlls/dllmain
COR,,/Code/Legacy/CrySystem/Huffman.cpp,
COR,,/Code/Legacy/CrySystem/Huffman.h,
DEB,,/Code/Legacy/CrySystem/IDebugCallStack.cpp,
DEB,,/Code/Legacy/CrySystem/IDebugCallStack.h,
GMP,,/Code/Legacy/CrySystem/LevelSystem,
COR,,/Code/Legacy/CrySystem/LocalizedStringManager.cpp,
COR,,/Code/Legacy/CrySystem/LocalizedStringManager.h,
DEB,,/Code/Legacy/CrySystem/Log.cpp,
DEB,,/Code/Legacy/CrySystem/Log.h,
EDI,,/Code/Legacy/CrySystem/RemoteConsole,https://docs.cryengine.com/display/CEPROG/CrySystem
COR,,/Code/Legacy/CrySystem/SimpleStringPool.h,
COR,,/Code/Legacy/CrySystem/System.cpp,CryENGINE system core-handle all subsystems
COR,,/Code/Legacy/CrySystem/System.h,
COR,,/Code/Legacy/CrySystem/SystemCFG.cpp,Description : handles system cfg
GMP,,/Code/Legacy/CrySystem/SystemEventDispatcher.cpp,
GMP,,/Code/Legacy/CrySystem/SystemEventDispatcher.h,
COR,,/Code/Legacy/CrySystem/SystemInit.cpp,
PLA,,/Code/Legacy/CrySystem/SystemWin32.cpp,
DEB,,/Code/Legacy/CrySystem/WindowsErrorReporting.cpp,
EDI,,/Code/Legacy/CrySystem/XConsole.cpp,Console command holds information about commands registered to console.
EDI,,/Code/Legacy/CrySystem/XConsole.h,
EDI,,/Code/Legacy/CrySystem/XConsoleVariable.cpp,
EDI,,/Code/Legacy/CrySystem/XConsoleVariable.h,
COR,,/Code/Legacy/CrySystem/XML,
RES,,/Code/Tools/AssetBundler,
RES,,/Code/Tools/AssetProcessor,
FES,,/Code/Tools/BundleLauncher,
DEB,,/Code/Tools/CrashHandler,
RES,,/Code/Tools/DeltaCataloger,https://www.o3de.org/docs/api/frameworks/aztoolsframework/class_az_tools_framework_1_1_asset_bundle_commands.html
GMP,,/Code/Tools/LuaIDE,
EDI,,/Code/Tools/ProjectManager,https://www.o3de.org/docs/welcome-guide/create/creating-projects-using-project-manager/
GMP,,/Code/Tools/PythonBindingsExample,https://www.o3de.org/docs/user-guide/gems/reference/script/python/editor-python-bindings/
DEB,,/Code/Tools/RemoteConsole,
RES,,/Code/Tools/SceneAPI,https://www.o3de.org/docs/user-guide/assets/pipeline/scene-api-udp/
COR,,/Code/Tools/SerializeContextTools,
GMP,,/Gems/Achievements,
RES,,/Gems/AssetValidation,
LLR,,/Gems/Atom,
LLR,,/Gems/AtomContent,
LLR,,/Gems/AtomLyIntegration,
LLR,,/Gems/AtomTressFX,
AUD,,/Gems/AudioEngineWwise,
AUD,,/Gems/AudioSystem,
OMP,,/Gems/AWSGameLift,https://www.o3de.org/docs/user-guide/gems/reference/aws/aws-gamelift/
COR,,/Gems/AWSMetrics,https://www.o3de.org/docs/user-guide/gems/reference/aws/aws-metrics/
LLR,,/Gems/Camera,
LLR,,/Gems/CameraFramework,
OMP,,/Gems/CertificateManager,
DEB,,/Gems/CrashReporting,
RES,,/Gems/CustomAssetExample,
DEB,,/Gems/DebugDraw,
RES,,/Gems/DevTextures,
GMP,,/Gems/EditorPythonBindings,
SKA,,/Gems/EMotionFX,
GMP,,/Gems/ExpressionEvaluation,
COR,,/Gems/FastNoise,
GMP,,/Gems/GameState,
GMP,,/Gems/GameStateSamples,
HID,,/Gems/Gestures,
COR,,/Gems/GradientSignal,
FES,,/Gems/GraphCanvas,https://www.o3de.org/docs/user-guide/gems/reference/framework/graph-canvas/
COR,,/Gems/GraphModel,https://www.o3de.org/docs/user-guide/gems/reference/framework/graph-model/
OMP,,/Gems/HttpRequestor,
DEB,,/Gems/ImGui,
SDK,,/Gems/InAppPurchases,
COR,,/Gems/LmbrCentral,
HID,,/Gems/LocalUser,
FES,,/Gems/LyShine,
FES,,/Gems/LyShineExamples,
SKA,,/Gems/Maestro,
FES,,/Gems/MessagePopup,
OMP,,/Gems/Metastream,
HID,,/Gems/Microphone,
OMP,,/Gems/Multiplayer,
OMP,,/Gems/MultiplayerCompression,
PHY,,/Gems/NvCloth,
PHY,,/Gems/PhysX,
PHY,,/Gems/PhysXDebug,
GMP,,/Gems/Prefab,
OMP,,/Gems/Presence,
RES,,/Gems/PrimitiveAssets,
DEB,,/Gems/Profiler,
GMP,,/Gems/PythonAssetBuilder,
RES,,/Gems/SaveData,
RES,,/Gems/SceneProcessing,
SGC,,/Gems/SceneProcessing,
GMP,,/Gems/ScriptAutomation,
GMP,,/Gems/ScriptCanvas,
GMP,,/Gems/ScriptCanvasDeveloper,
GMP,,/Gems/ScriptCanvasPhysics,
GMP,,/Gems/ScriptCanvasTesting,
GMP,,/Gems/ScriptedEntityTweener,
GMP,,/Gems/ScriptEvents,
LLR,,/Gems/StartingPointCamera,
HID,,/Gems/StartingPointInput,
HID,,/Gems/StartingPointMovement,
RES,,/Gems/TestAssetBuilder,
RES,,/Gems/TextureAtlas,
GMP,,/Gems/TickBusOrderViewer,
OMP,,/Gems/Twitch,
FES,,/Gems/UiBasics,
LLR,,/Gems/VideoPlaybackFramework,
HID,,/Gems/VirtualGamepad,
FES,,/Gems/WhiteBox,
